student_id,fee_submission_date,day_of_month
100,12/17/2021,17
8,4/12/2024,12
63,1/31/2023,31
64,4/14/2023,14
58,7/8/2024,8
86,9/30/2023,30
96,3/11/2024,11
88,8/18/2022,18
59,12/27/2022,27
41,9/25/2024,25
15,2/28/2022,28
73,10/27/2023,27
67,9/6/2022,6
16,7/7/2023,7
78,5/15/2024,15
8,4/19/2022,19
6,8/20/2024,20
61,2/2/2023,2
91,5/28/2024,28
83,3/11/2024,11
96,8/16/2022,16
3,1/5/2022,5
6,1/12/2023,12
87,5/15/2024,15
63,1/24/2023,24
55,1/4/2024,4
83,9/10/2022,10
57,2/21/2022,21
70,1/4/2024,4
21,3/3/2023,3
59,11/30/2024,30
80,4/20/2022,20
98,12/9/2022,9
37,11/7/2024,7
76,8/11/2022,11
84,3/11/2024,11
69,7/15/2024,15
41,7/23/2023,23
73,3/3/2023,3
8,5/3/2024,3
32,8/23/2023,23
66,2/21/2022,21
62,2/24/2022,24
98,8/8/2022,8
69,8/18/2022,18
45,6/4/2023,4
22,12/6/2024,6
75,1/22/2023,22
30,7/28/2022,28
32,1/23/2023,23
33,7/27/2022,27
12,5/29/2023,29
46,7/27/2022,27
24,3/11/2024,11
84,3/3/2023,3
51,3/2/2024,2
71,1/23/2023,23
93,3/7/2024,7
58,8/13/2024,13
42,3/19/2024,19
76,12/30/2022,30
78,11/13/2022,13
54,12/13/2021,13
7,4/19/2022,19
67,11/20/2023,20
10,3/4/2023,4
36,1/22/2024,22
97,5/3/2024,3
33,5/15/2024,15
4,12/12/2021,12
2,4/12/2024,12
91,8/26/2023,26
12,2/26/2024,26
83,4/12/2024,12
81,3/25/2024,25
2,7/28/2022,28
81,11/13/2022,13
100,5/2/2023,2
17,3/30/2024,30
68,12/3/2022,3
19,7/14/2024,14
76,1/23/2023,23
12,1/23/2023,23
84,5/2/2024,2
73,6/4/2023,4
67,4/5/2023,5
19,7/8/2024,8
63,1/22/2023,22
91,5/26/2023,26
83,6/6/2023,6
4,6/15/2024,15
81,4/25/2023,25
10,5/29/2023,29
51,8/23/2023,23
7,8/24/2023,24
46,9/21/2024,21
4,11/2/2022,2
33,8/16/2022,16
65,10/29/2024,29
96,3/11/2022,11
42,8/16/2022,16
94,3/30/2024,30
3,8/23/2024,23
25,4/19/2022,19
28,12/30/2022,30
61,1/30/2024,30
81,9/6/2022,6
90,4/5/2023,5
27,10/8/2022,8
27,8/18/2022,18
98,6/12/2024,12
100,7/7/2023,7
26,10/21/2023,21
76,6/12/2022,12
96,3/20/2024,20
22,10/9/2022,9
45,3/24/2022,24
76,7/14/2024,14
85,1/23/2023,23
50,1/5/2024,5
69,9/25/2024,25
81,11/13/2023,13
18,6/30/2022,30
100,2/21/2022,21
4,3/11/2022,11
69,8/13/2024,13
40,9/2/2023,2
33,9/11/2024,11
54,10/26/2023,26
11,6/6/2023,6
41,10/13/2022,13
59,3/20/2024,20
53,11/13/2023,13
5,10/9/2022,9
29,7/10/2024,10
20,6/15/2024,15
42,5/2/2023,2
45,8/18/2022,18
84,12/12/2021,12
29,6/7/2023,7
89,3/19/2024,19
76,3/11/2024,11
77,8/24/2023,24
14,5/4/2024,4
48,6/25/2022,25
9,5/28/2024,28
78,12/3/2022,3
3,12/29/2023,29
31,4/3/2023,3
78,6/27/2023,27
79,8/11/2023,11
38,7/28/2022,28
2,12/12/2021,12
59,8/9/2022,9
37,4/5/2023,5
87,8/23/2023,23
50,6/20/2023,20
62,6/12/2022,12
32,6/12/2024,12
22,11/13/2023,13
25,5/1/2023,1
27,5/5/2024,5
82,7/14/2024,14
26,3/10/2023,10
65,11/7/2024,7
91,11/30/2024,30
26,2/17/2022,17
1,5/3/2024,3
83,8/8/2022,8
93,9/10/2022,10
49,9/30/2023,30
1,3/25/2024,25
80,12/27/2022,27
47,10/5/2023,5
9,3/25/2024,25
94,7/15/2024,15
96,12/30/2022,30
39,4/1/2023,1
49,1/27/2023,27
27,1/5/2024,5
93,4/17/2024,17
18,7/14/2024,14
5,6/25/2022,25
34,2/16/2023,16
32,6/6/2023,6
11,1/30/2024,30
72,11/2/2022,2
40,5/3/2024,3
12,4/17/2024,17
91,1/30/2024,30
84,5/15/2024,15
4,12/29/2022,29
82,12/4/2022,4
65,12/17/2021,17
1,7/18/2024,18
20,7/19/2022,19
58,1/10/2022,10
21,12/6/2024,6
62,8/24/2023,24
15,9/4/2024,4
6,4/12/2024,12
55,12/28/2022,28
52,7/28/2022,28
58,3/11/2024,11
18,12/27/2022,27
77,6/29/2024,29
9,8/9/2022,9
96,4/14/2023,14
39,6/15/2024,15
74,11/13/2022,13
49,4/12/2024,12
54,10/14/2024,14
42,1/6/2024,6
55,7/8/2024,8
31,9/21/2024,21
63,2/25/2022,25
53,12/4/2022,4
20,5/16/2023,16
36,3/11/2024,11
72,10/5/2022,5
42,7/26/2022,26
69,4/12/2022,12
30,3/20/2024,20
93,6/6/2023,6
17,4/17/2024,17
68,8/31/2023,31
83,3/10/2023,10
1,10/21/2023,21
64,6/29/2024,29
97,3/10/2023,10
97,1/16/2022,16
99,1/30/2024,30
6,8/18/2022,18
83,4/19/2022,19
5,10/29/2022,29
77,4/26/2023,26
93,2/25/2022,25
28,10/14/2024,14
49,10/9/2022,9
4,4/12/2024,12
91,5/5/2024,5
65,3/20/2024,20
93,4/26/2023,26
5,6/7/2023,7
29,7/19/2022,19
1,4/12/2024,12
90,8/18/2022,18
92,12/27/2022,27
67,2/25/2022,25
26,7/8/2024,8
35,4/22/2023,22
89,12/27/2022,27
21,10/5/2022,5
5,8/12/2024,12
86,8/31/2024,31
12,8/19/2022,19
100,1/10/2022,10
94,5/1/2023,1
64,1/20/2024,20
16,4/12/2024,12
49,12/6/2023,6
88,7/20/2022,20
37,1/24/2023,24
44,9/30/2023,30
96,3/20/2024,20
57,5/26/2023,26
34,10/8/2022,8
46,7/17/2023,17
42,4/21/2023,21
74,8/16/2022,16
8,7/28/2022,28
2,3/19/2024,19
91,2/25/2022,25
12,6/25/2022,25
91,1/31/2023,31
26,7/28/2022,28
56,12/27/2022,27
62,10/8/2022,8
93,8/16/2022,16
71,5/2/2024,2
59,12/28/2022,28
11,12/29/2023,29
47,3/24/2022,24
86,3/2/2024,2
46,6/29/2024,29
34,12/9/2022,9
51,4/5/2023,5
66,8/12/2024,12
65,11/30/2024,30
46,11/13/2023,13
69,10/5/2023,5
81,4/17/2024,17
68,5/26/2023,26
88,1/6/2024,6
26,7/15/2024,15
24,6/25/2022,25
90,8/27/2023,27
91,3/3/2023,3
73,12/12/2021,12
51,8/31/2023,31
62,6/27/2023,27
36,3/30/2024,30
29,4/1/2023,1
39,3/26/2024,26
100,3/9/2023,9
21,8/13/2024,13
45,3/24/2022,24
23,6/15/2024,15
89,4/1/2023,1
56,9/11/2024,11
77,1/27/2023,27
69,7/18/2024,18
29,8/19/2022,19
25,2/15/2022,15
44,9/4/2024,4
35,5/1/2023,1
30,6/15/2023,15
59,5/5/2024,5
71,6/15/2023,15
100,3/9/2023,9
30,3/3/2023,3
45,11/11/2023,11
85,12/16/2021,16
63,12/13/2021,13
38,5/2/2024,2
48,6/23/2022,23
75,10/9/2022,9
57,3/10/2023,10
27,8/23/2024,23
66,11/30/2024,30
32,9/11/2024,11
89,5/26/2023,26
32,5/2/2023,2
19,12/3/2022,3
64,1/22/2024,22
7,9/12/2024,12
7,8/8/2022,8
87,5/3/2024,3
2,8/26/2023,26
81,10/5/2023,5
95,5/15/2024,15
58,1/16/2022,16
86,5/4/2022,4
80,10/5/2022,5
15,5/2/2023,2
49,11/25/2023,25
47,11/7/2024,7
100,2/1/2023,1
11,2/28/2022,28
29,7/6/2024,6
59,1/20/2024,20
18,10/10/2023,10
58,6/27/2023,27
93,10/4/2023,4
71,12/13/2021,13
74,4/5/2023,5
3,8/31/2023,31
38,7/23/2023,23
32,3/4/2023,4
54,12/27/2022,27
2,2/11/2022,11
75,8/29/2022,29
76,12/27/2022,27
13,1/10/2023,10
1,5/1/2023,1
21,11/1/2022,1
67,2/21/2022,21
1,9/30/2023,30
36,10/14/2022,14
51,7/14/2024,14
76,8/8/2022,8
87,9/11/2024,11
86,7/17/2023,17
92,5/1/2023,1
95,5/15/2024,15
50,2/11/2022,11
22,9/6/2022,6
78,3/4/2023,4
10,5/29/2023,29
10,7/19/2022,19
92,2/15/2022,15
20,12/16/2021,16
51,7/17/2023,17
36,6/15/2023,15
10,5/16/2023,16
96,3/7/2024,7
12,8/16/2022,16
3,5/5/2024,5
87,12/16/2021,16
53,7/29/2023,29
69,1/22/2023,22
68,10/29/2024,29
81,6/23/2022,23
35,5/5/2024,5
94,9/9/2023,9
73,8/16/2022,16
80,1/6/2024,6
62,11/13/2022,13
31,8/16/2022,16
25,8/16/2022,16
67,10/27/2023,27
25,5/4/2024,4
5,9/4/2024,4
11,12/28/2022,28
8,12/4/2022,4
89,8/16/2022,16
73,5/16/2023,16
62,1/10/2023,10
45,11/1/2022,1
24,4/14/2023,14
10,3/11/2022,11
82,4/16/2022,16
86,1/16/2022,16
66,2/28/2022,28
35,7/24/2023,24
29,3/11/2024,11
57,6/25/2022,25
7,2/26/2024,26
100,4/1/2023,1
96,10/14/2022,14
74,11/7/2024,7
68,1/6/2024,6
99,12/3/2024,3
26,7/20/2022,20
12,5/5/2024,5
81,11/11/2023,11
92,11/2/2022,2
93,3/30/2024,30
79,5/28/2024,28
34,8/20/2024,20
93,4/1/2023,1
63,5/29/2023,29
70,2/26/2024,26
56,1/12/2023,12
22,4/25/2023,25
93,11/7/2024,7
33,4/5/2023,5
69,4/20/2022,20
99,12/4/2022,4
91,6/27/2023,27
51,12/16/2021,16
64,12/9/2022,9
5,11/7/2024,7
69,8/11/2023,11
8,12/13/2021,13
92,7/29/2023,29
98,3/20/2024,20
25,8/26/2023,26
98,7/14/2024,14
73,5/1/2023,1
81,10/21/2023,21
57,7/10/2024,10
45,6/29/2024,29
26,1/5/2024,5
100,5/15/2024,15
14,9/25/2024,25
70,8/9/2022,9
59,11/7/2024,7
13,3/4/2023,4
54,12/3/2022,3
9,10/29/2022,29
18,3/19/2024,19
83,6/20/2023,20
56,9/6/2022,6
88,12/12/2021,12
97,6/25/2022,25
35,4/26/2023,26
51,8/9/2022,9
38,9/2/2023,2
65,4/25/2023,25
25,12/17/2021,17
80,4/21/2023,21
43,2/1/2023,1
71,6/15/2024,15
58,12/3/2022,3
3,5/5/2024,5
17,8/23/2024,23
84,12/4/2022,4
53,2/16/2023,16
12,5/15/2024,15
69,1/27/2023,27
2,11/13/2023,13
65,10/14/2022,14
28,6/15/2024,15
7,4/21/2023,21
14,1/16/2022,16
96,8/23/2023,23
15,4/26/2023,26
68,3/3/2023,3
2,3/16/2023,16
17,5/26/2023,26
91,8/11/2023,11
78,8/31/2024,31
77,8/29/2022,29
32,3/3/2023,3
72,4/1/2023,1
77,3/20/2024,20
11,9/2/2023,2
33,1/31/2023,31
95,9/2/2023,2
34,10/5/2022,5
59,2/26/2024,26
6,6/12/2024,12
40,1/23/2023,23
87,4/22/2024,22
51,11/23/2024,23
9,3/7/2022,7
52,1/31/2023,31
37,1/23/2023,23
51,3/20/2024,20
78,11/30/2024,30
26,4/26/2023,26
52,11/7/2024,7
52,3/11/2024,11
95,8/29/2022,29
17,10/4/2023,4
1,6/12/2022,12
50,10/10/2023,10
2,7/29/2022,29
52,9/28/2022,28
86,9/28/2022,28
73,1/22/2023,22
88,1/23/2023,23
5,3/16/2023,16
76,2/25/2022,25
79,3/25/2024,25
19,11/30/2024,30
87,4/1/2023,1
49,1/27/2023,27
51,4/5/2023,5
92,4/12/2024,12
3,9/2/2023,2
47,7/24/2023,24
34,4/1/2023,1
36,6/25/2022,25
46,7/29/2022,29
4,9/11/2024,11
6,7/19/2022,19
47,7/29/2023,29
42,2/16/2023,16
86,7/27/2022,27
71,3/20/2024,20
74,11/23/2024,23
39,7/19/2022,19
73,9/6/2022,6
88,6/20/2023,20
53,3/2/2024,2
85,3/25/2024,25
44,4/17/2024,17
32,4/19/2022,19
13,6/12/2022,12
64,6/27/2023,27
65,6/4/2023,4
20,5/29/2023,29
26,1/10/2023,10
95,5/4/2024,4
98,2/17/2022,17
76,10/21/2023,21
36,5/15/2024,15
88,1/16/2022,16
56,7/15/2024,15
99,5/5/2024,5
92,3/11/2024,11
71,8/23/2023,23
35,1/6/2024,6
69,4/22/2023,22
8,1/22/2024,22
8,2/17/2022,17
34,7/10/2024,10
18,10/26/2023,26
20,3/30/2024,30
18,7/10/2024,10
62,2/28/2022,28
88,3/3/2023,3
97,1/23/2023,23
79,1/4/2024,4
16,12/6/2024,6
31,10/21/2023,21
37,12/16/2021,16
12,9/21/2024,21
51,5/4/2024,4
81,12/29/2023,29
62,7/24/2023,24
39,8/12/2024,12
63,11/20/2023,20
75,6/30/2022,30
72,12/12/2021,12
80,4/19/2022,19
44,7/20/2022,20
60,8/18/2022,18
27,8/23/2024,23
9,12/3/2024,3
45,12/29/2023,29
14,1/22/2023,22
97,12/12/2021,12
59,11/18/2024,18
62,7/24/2023,24
56,4/19/2022,19
53,4/20/2022,20
90,3/20/2024,20
65,11/18/2024,18
56,5/1/2023,1
65,1/22/2024,22
79,4/12/2022,12
73,6/15/2024,15
78,1/27/2023,27
60,12/27/2022,27
77,6/29/2024,29
80,4/16/2022,16
54,8/23/2023,23
82,2/26/2023,26
80,8/27/2023,27
28,7/20/2022,20
88,1/20/2024,20
31,1/6/2024,6
97,5/16/2023,16
17,9/10/2022,10
58,7/8/2024,8
12,3/24/2022,24
54,7/17/2023,17
70,4/16/2022,16
16,1/27/2024,27
67,5/29/2023,29
9,4/25/2023,25
13,6/15/2024,15
70,5/8/2024,8
23,1/10/2022,10
98,3/20/2024,20
21,2/11/2022,11
91,8/11/2023,11
87,1/4/2024,4
65,12/3/2024,3
30,6/12/2024,12
66,11/7/2024,7
26,12/30/2022,30
92,7/19/2022,19
9,3/20/2024,20
34,10/4/2023,4
19,1/22/2023,22
93,12/27/2022,27
79,4/20/2022,20
38,1/4/2024,4
12,5/2/2023,2
88,1/22/2024,22
53,11/18/2024,18
55,7/14/2024,14
93,3/24/2022,24
38,12/3/2024,3
65,12/3/2024,3
47,3/24/2022,24
15,7/19/2022,19
65,8/31/2023,31
20,11/13/2022,13
84,1/10/2023,10
22,1/12/2023,12
80,7/29/2023,29
42,8/8/2022,8
51,6/24/2022,24
78,7/18/2024,18
61,12/30/2022,30
49,2/28/2022,28
85,5/29/2023,29
6,9/21/2024,21
86,7/24/2023,24
51,5/28/2024,28
64,8/11/2022,11
85,10/13/2022,13
65,6/23/2022,23
22,11/25/2023,25
13,12/4/2022,4
25,1/27/2024,27
41,7/14/2024,14
13,10/29/2024,29
55,9/28/2022,28
29,1/20/2024,20
30,3/10/2023,10
68,5/3/2024,3
52,4/16/2022,16
72,4/14/2023,14
23,2/11/2022,11
31,10/13/2022,13
52,9/9/2024,9
43,8/13/2024,13
72,1/4/2024,4
70,8/19/2022,19
31,6/4/2023,4
96,11/20/2023,20
95,1/22/2023,22
63,6/20/2023,20
50,2/16/2023,16
54,8/24/2023,24
63,6/7/2023,7
43,2/26/2023,26
54,8/19/2022,19
61,6/12/2022,12
3,8/12/2024,12
88,8/24/2023,24
30,7/8/2024,8
67,1/6/2024,6
68,12/12/2021,12
62,6/7/2023,7
41,8/23/2023,23
85,1/5/2024,5
84,8/8/2022,8
87,4/25/2023,25
9,4/12/2024,12
74,3/20/2024,20
98,6/20/2023,20
40,9/30/2023,30
34,8/11/2023,11
74,4/3/2023,3
72,8/20/2024,20
80,2/15/2022,15
70,8/24/2023,24
64,8/16/2022,16
34,5/4/2022,4
41,7/7/2023,7
6,7/29/2023,29
20,10/29/2022,29
21,5/4/2022,4
85,8/23/2023,23
38,10/29/2022,29
28,3/7/2024,7
86,6/20/2023,20
97,4/22/2023,22
38,10/10/2023,10
13,12/28/2022,28
62,7/14/2024,14
70,9/30/2023,30
80,12/29/2023,29
20,2/28/2022,28
32,1/12/2023,12
83,7/8/2024,8
29,2/1/2023,1
14,11/13/2023,13
5,4/12/2022,12
73,1/16/2022,16
79,12/3/2022,3
1,1/10/2023,10
82,9/30/2023,30
93,11/1/2022,1
18,4/12/2024,12
6,8/26/2023,26
71,7/14/2024,14
48,10/27/2023,27
80,10/29/2022,29
12,12/13/2021,13
90,3/20/2024,20
96,8/23/2023,23
51,2/26/2024,26
24,12/3/2022,3
96,3/2/2024,2
53,2/24/2022,24
61,7/29/2023,29
63,2/26/2023,26
86,9/9/2024,9
79,4/21/2023,21
95,3/3/2023,3
64,12/29/2022,29
79,6/20/2023,20
95,3/26/2024,26
76,7/29/2023,29
42,6/7/2023,7
71,7/23/2022,23
98,5/15/2024,15
15,6/20/2023,20
72,8/8/2022,8
92,2/1/2023,1
28,6/30/2022,30
80,3/24/2022,24
76,9/21/2024,21
22,4/21/2023,21
34,4/22/2023,22
27,11/23/2024,23
89,10/26/2023,26
5,12/17/2021,17
81,1/20/2024,20
13,12/3/2024,3
49,9/6/2022,6
31,3/19/2024,19
96,1/6/2024,6
83,1/6/2024,6
18,1/5/2024,5
5,10/29/2022,29
23,12/17/2021,17
43,9/10/2022,10
94,8/29/2022,29
27,7/29/2023,29
58,8/26/2023,26
24,12/30/2022,30
31,4/22/2024,22
62,11/18/2024,18
97,3/11/2024,11
62,10/14/2022,14
38,7/27/2022,27
49,2/1/2023,1
72,4/21/2023,21
64,3/11/2022,11
59,8/13/2024,13
58,4/26/2023,26
77,6/25/2022,25
57,9/28/2022,28
81,6/12/2022,12
42,5/4/2022,4
99,4/22/2023,22
87,11/25/2023,25
29,3/26/2024,26
13,3/7/2024,7
99,12/12/2021,12
19,10/5/2023,5
6,5/26/2023,26
72,8/23/2024,23
23,5/3/2024,3
48,1/22/2024,22
65,9/9/2023,9
3,12/27/2022,27
61,1/20/2024,20
3,8/19/2022,19
56,10/5/2023,5
15,3/24/2022,24
11,1/10/2022,10
81,6/29/2024,29
37,1/10/2023,10
56,12/30/2022,30
40,6/4/2023,4
79,3/11/2024,11
92,7/28/2022,28
72,11/25/2023,25
10,1/4/2024,4
77,4/20/2022,20
100,12/30/2022,30
73,9/28/2022,28
19,7/29/2023,29
13,11/13/2023,13
46,7/8/2024,8
77,2/16/2023,16
70,11/13/2022,13
19,6/23/2022,23
21,6/25/2022,25
23,11/25/2023,25
89,7/23/2022,23
80,1/5/2022,5
53,7/20/2022,20
82,3/3/2023,3
64,10/27/2023,27
40,4/12/2022,12
55,8/23/2023,23
82,9/10/2022,10
54,7/29/2022,29
89,11/25/2023,25
51,7/17/2023,17
57,5/1/2023,1
56,3/26/2024,26
1,4/1/2023,1
89,10/13/2022,13
84,7/29/2023,29
33,8/29/2022,29
99,2/25/2022,25
32,12/28/2022,28
78,6/23/2022,23
48,5/26/2023,26
79,6/4/2023,4
49,11/18/2024,18
57,3/20/2024,20
27,11/23/2024,23
95,3/20/2024,20
36,9/12/2024,12
84,6/29/2024,29
98,10/26/2023,26
98,8/23/2024,23
22,6/6/2023,6
71,8/29/2022,29
85,4/19/2022,19
61,3/20/2024,20
79,10/5/2023,5
26,7/14/2024,14
80,6/6/2023,6
33,9/9/2024,9
25,10/14/2024,14
4,12/6/2023,6
34,12/9/2022,9
19,5/29/2023,29
63,3/4/2023,4
6,5/26/2023,26
99,12/3/2022,3
34,12/17/2021,17
37,4/21/2023,21
32,5/8/2024,8
1,7/15/2024,15
7,9/11/2024,11
69,8/16/2022,16
4,2/26/2024,26
39,1/30/2024,30
71,6/29/2024,29
56,11/30/2024,30
7,12/6/2023,6
39,3/2/2024,2
82,5/3/2024,3
58,6/7/2023,7
74,1/22/2023,22
7,8/31/2024,31
49,1/10/2023,10
18,3/24/2022,24
36,4/19/2022,19
90,9/9/2024,9
4,11/13/2022,13
55,8/23/2023,23
48,1/10/2023,10
64,6/12/2024,12
89,10/13/2022,13
99,6/15/2024,15
86,12/6/2024,6
25,8/23/2023,23
33,4/22/2024,22
78,7/24/2023,24
20,12/17/2021,17
48,8/16/2022,16
73,5/4/2022,4
35,3/24/2022,24
79,2/25/2022,25
70,2/16/2023,16
37,1/12/2023,12
85,7/23/2022,23
43,2/28/2022,28
33,10/9/2022,9
20,6/30/2022,30
24,6/15/2024,15
88,3/11/2022,11
95,3/11/2022,11
80,5/26/2023,26
56,5/26/2023,26
18,11/30/2024,30
28,10/14/2024,14
40,1/12/2023,12
60,7/28/2022,28
41,4/17/2024,17
7,6/4/2023,4
74,6/25/2022,25
3,2/17/2022,17
88,10/4/2023,4
20,9/4/2024,4
87,11/20/2023,20
39,8/23/2024,23
75,9/6/2022,6
63,6/30/2022,30
41,1/17/2023,17
91,9/10/2022,10
63,1/20/2024,20
75,4/12/2024,12
79,9/30/2023,30
1,2/16/2023,16
21,8/29/2022,29
98,7/24/2023,24
85,3/7/2022,7
13,2/2/2023,2
54,5/3/2024,3
66,4/16/2022,16
34,8/12/2024,12
32,1/4/2024,4
68,4/22/2023,22
42,6/7/2023,7
78,8/26/2023,26
31,10/8/2022,8
19,3/24/2022,24
22,10/10/2023,10
23,11/30/2024,30
14,12/17/2021,17
22,3/7/2022,7
1,11/11/2023,11
85,7/23/2023,23
45,10/27/2023,27
19,8/11/2022,11
1,9/25/2024,25
5,3/2/2024,2
17,6/15/2023,15
45,7/8/2024,8
17,8/26/2023,26
61,5/15/2024,15
2,6/25/2022,25
30,9/12/2024,12
6,3/7/2022,7
57,5/16/2023,16
82,5/4/2024,4
54,10/29/2022,29
41,5/29/2023,29
56,12/27/2022,27
88,3/20/2024,20
25,3/3/2023,3
66,6/15/2023,15
73,9/2/2023,2
48,12/30/2022,30
72,2/16/2023,16
38,4/22/2024,22
47,6/24/2022,24
44,10/10/2023,10
56,12/12/2021,12
51,8/31/2023,31
73,6/12/2022,12
4,9/30/2023,30
68,10/27/2023,27
90,4/19/2022,19
35,2/26/2024,26
89,12/6/2023,6
74,5/26/2023,26
13,1/22/2024,22
3,7/29/2023,29
56,3/10/2023,10
7,3/7/2022,7
11,8/12/2024,12
8,4/12/2022,12
53,11/11/2023,11
18,10/13/2022,13
54,1/24/2023,24
72,3/10/2023,10
20,4/17/2024,17
35,3/7/2022,7
34,10/13/2022,13
67,3/20/2024,20
81,5/5/2024,5
14,12/25/2022,25
1,9/2/2023,2
84,10/14/2024,14
60,4/17/2024,17
95,9/2/2023,2
19,7/27/2022,27
40,9/25/2024,25
31,5/8/2024,8
29,4/5/2023,5
62,12/25/2022,25
78,1/31/2023,31
36,8/31/2023,31
3,5/26/2023,26
72,12/4/2022,4
49,8/8/2022,8
26,6/15/2024,15
48,2/26/2023,26
33,2/25/2022,25
49,12/6/2023,6
24,4/20/2022,20
27,6/29/2024,29
25,3/19/2024,19
25,2/2/2023,2
2,6/4/2023,4
58,3/20/2024,20
98,8/26/2023,26
31,3/11/2024,11
8,10/9/2022,9
35,2/16/2023,16
58,5/26/2023,26
81,5/8/2024,8
41,11/7/2024,7
9,8/24/2023,24
46,9/25/2024,25
21,4/25/2023,25
79,8/11/2022,11
82,7/6/2024,6
100,7/29/2022,29
18,12/6/2023,6
82,2/15/2022,15
61,7/17/2023,17
14,8/12/2024,12
37,10/27/2023,27
45,11/18/2024,18
80,3/26/2024,26
60,9/12/2024,12
31,8/11/2023,11
84,10/5/2022,5
65,1/20/2024,20
41,9/28/2022,28
36,3/24/2022,24
26,1/27/2024,27
91,11/23/2024,23
3,12/27/2022,27
29,1/22/2024,22
70,7/23/2023,23
57,9/25/2024,25
19,2/1/2023,1
8,12/6/2023,6
70,12/6/2024,6
12,3/30/2024,30
52,7/29/2023,29
87,12/12/2021,12
95,3/19/2024,19
90,7/29/2022,29
12,8/23/2023,23
38,3/20/2024,20
52,6/15/2024,15
82,10/8/2022,8
44,7/27/2022,27
59,3/20/2024,20
48,7/26/2022,26
83,7/8/2024,8
30,3/20/2024,20
78,11/25/2023,25
57,2/21/2022,21
25,2/28/2022,28
84,9/2/2023,2
61,3/10/2023,10
57,12/29/2022,29
68,1/30/2024,30
5,3/16/2023,16
68,1/24/2023,24
51,4/20/2022,20
17,7/14/2024,14
40,8/29/2022,29
95,3/20/2024,20
82,8/29/2022,29
80,5/5/2024,5
61,11/23/2024,23
60,10/8/2022,8
4,8/24/2023,24
53,10/4/2023,4
82,12/13/2021,13
68,9/2/2023,2
17,6/15/2024,15
52,12/16/2021,16
55,6/23/2022,23
60,2/17/2022,17
16,7/15/2024,15
33,3/19/2024,19
45,7/17/2023,17
57,11/13/2023,13
69,10/8/2022,8
45,3/20/2024,20
20,11/25/2023,25
30,3/3/2023,3
93,7/6/2024,6
54,8/8/2022,8
87,4/12/2024,12
54,8/23/2023,23
46,11/30/2024,30
87,12/12/2021,12
41,4/21/2023,21
91,10/4/2023,4
70,8/16/2022,16
73,5/26/2023,26
8,8/23/2023,23
31,12/12/2021,12
43,1/4/2024,4
77,7/7/2023,7
48,5/2/2024,2
60,4/22/2023,22
14,3/10/2023,10
31,6/4/2023,4
21,7/23/2023,23
100,11/18/2024,18
2,3/26/2024,26
10,7/17/2023,17
13,2/11/2022,11
16,12/25/2022,25
99,9/4/2024,4
50,2/15/2022,15
82,2/15/2022,15
30,3/3/2023,3
62,10/26/2023,26
52,3/3/2023,3
86,10/5/2023,5
23,8/26/2023,26
74,1/23/2023,23
6,5/5/2024,5
55,4/5/2023,5
69,5/15/2024,15
82,5/16/2023,16
66,2/25/2022,25
13,3/10/2023,10
42,4/1/2023,1
61,9/2/2023,2
45,3/7/2024,7
20,6/15/2024,15
54,9/11/2024,11
65,6/7/2023,7
43,2/16/2023,16
20,12/30/2022,30
35,12/17/2021,17
38,5/4/2024,4
28,10/13/2022,13
21,5/4/2022,4
83,4/20/2022,20
76,8/9/2022,9
15,6/30/2022,30
46,12/25/2022,25
2,12/25/2022,25
67,5/2/2024,2
16,9/9/2023,9
1,5/2/2024,2
92,7/14/2024,14
51,11/13/2023,13
16,10/14/2022,14
67,3/7/2024,7
20,5/15/2024,15
71,11/7/2024,7
36,6/12/2022,12
26,8/18/2022,18
80,3/20/2024,20
69,4/12/2024,12
12,10/4/2023,4
58,12/6/2023,6
32,7/20/2022,20
43,9/12/2024,12
91,12/27/2022,27
94,5/2/2023,2
37,1/22/2024,22
60,4/17/2024,17
85,1/4/2024,4
52,12/30/2022,30
75,1/27/2023,27
27,10/8/2022,8
91,4/12/2022,12
7,10/5/2022,5
83,5/15/2024,15
72,5/3/2024,3
46,2/11/2022,11
66,10/13/2022,13
50,10/5/2022,5
94,10/9/2022,9
59,7/14/2024,14
18,12/27/2022,27
82,9/25/2024,25
51,12/17/2021,17
43,1/27/2024,27
61,4/12/2024,12
29,12/12/2021,12
91,8/23/2023,23
100,11/13/2023,13
54,9/9/2023,9
44,11/30/2024,30
28,3/20/2024,20
68,5/15/2024,15
27,1/23/2023,23
39,2/2/2023,2
69,12/25/2022,25
51,4/16/2022,16
63,6/25/2022,25
37,11/13/2022,13
19,4/12/2022,12
65,2/1/2023,1
12,5/29/2023,29
84,4/1/2023,1
61,12/17/2021,17
34,4/22/2023,22
69,4/21/2023,21
6,10/27/2023,27
1,1/10/2022,10
27,1/6/2024,6
61,6/27/2023,27
82,6/15/2024,15
15,9/28/2022,28
43,5/16/2023,16
72,3/10/2023,10
29,12/27/2022,27
97,7/19/2022,19
12,6/23/2022,23
84,8/31/2024,31
23,5/26/2023,26
91,4/20/2022,20
33,2/21/2022,21
28,6/20/2023,20
43,8/8/2022,8
35,8/8/2022,8
67,8/26/2023,26
75,10/9/2022,9
31,7/14/2024,14
90,12/3/2024,3
98,2/11/2022,11
52,2/15/2022,15
85,7/29/2022,29
75,9/21/2024,21
11,7/7/2023,7
60,7/23/2023,23
83,10/4/2023,4
34,3/20/2024,20
